measure,location,sex,age,cause,metric,year,val,upper,lower
Deaths,Male,Male,All ages,Breast cancer,Rate,1995,0.224189347,0.239546851,0.208835733
Deaths,Female,Female,All ages,Breast cancer,Rate,1995,14.83061605,15.38901494,14.2260585
Deaths,Both,Both,All ages,Breast cancer,Rate,1995,7.465336968,7.742167967,7.164401117
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,1995,0.355188021,0.381284395,0.328457351
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,1995,17.93396441,18.59464692,17.13673474
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,1995,9.842515367,10.20798672,9.368074768
Deaths,Male,Male,All ages,Breast cancer,Number,1998,6767.546354,7180.082017,6337.312406
Deaths,Female,Female,All ages,Breast cancer,Number,1998,444367.0294,460742.1055,426357.7348
Deaths,Both,Both,All ages,Breast cancer,Number,1998,451134.5758,467299.2496,432954.8261
Deaths,Male,Male,All ages,Breast cancer,Rate,1998,0.223860982,0.237507085,0.209629444
Deaths,Female,Female,All ages,Breast cancer,Rate,1998,14.94428185,15.49498372,14.33862041
Deaths,Both,Both,All ages,Breast cancer,Rate,1998,7.523179922,7.792744163,7.22001201
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,1998,0.340902657,0.362823243,0.316891862
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,1998,17.56753407,18.218502,16.79077513
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,1998,9.628959459,9.987884348,9.157529753
Deaths,Male,Male,All ages,Breast cancer,Number,1999,6896.573352,7323.622263,6478.498867
Deaths,Female,Female,All ages,Breast cancer,Number,1999,454807.3643,472091.8634,434881.0872
Deaths,Both,Both,All ages,Breast cancer,Number,1999,461703.9377,479137.5395,441448.2205
Deaths,Male,Male,All ages,Breast cancer,Rate,1999,0.225202063,0.239147002,0.211550177
Deaths,Female,Female,All ages,Breast cancer,Rate,1999,15.09224119,15.66580672,14.43101139
Deaths,Both,Both,All ages,Breast cancer,Rate,1999,7.598924995,7.885854826,7.265547557
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,1999,0.337893725,0.358892115,0.314811413
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,1999,17.55458493,18.22628283,16.74253077
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,1999,9.61670592,9.976529396,9.130982388
Deaths,Male,Male,All ages,Breast cancer,Number,2000,7023.251561,7420.348528,6607.109671
Deaths,Female,Female,All ages,Breast cancer,Number,2000,462504.9985,479136.5693,443258.5656
Deaths,Both,Both,All ages,Breast cancer,Number,2000,469528.2501,486407.8516,450234.9452
Deaths,Male,Male,All ages,Breast cancer,Rate,2000,0.226435859,0.239238618,0.213019076
Deaths,Female,Female,All ages,Breast cancer,Rate,2000,15.14543914,15.69006557,14.51518503
Deaths,Both,Both,All ages,Breast cancer,Rate,2000,7.627896559,7.90212043,7.314459968
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2000,0.334217843,0.354153674,0.311697413
Deaths,Female,Female,Age-standardized,Breast cancer,Rate,2000,17.43044604,18.0541153,16.65899235
Deaths,Both,Both,Age-standardized,Breast cancer,Rate,2000,9.541249063,9.888855867,9.067079482
Deaths,Male,Male,All ages,Breast cancer,Number,2001,7129.485562,7519.461217,6707.151127
Deaths,Female,Female,All ages,Breast cancer,Number,2001,470574.8959,486883.4005,450730.2275
Deaths,Both,Both,All ages,Breast cancer,Number,2001,477704.3814,494074.5835,457670.9485
Deaths,Male,Male,All ages,Breast cancer,Rate,2001,0.226969145,0.239384127,0.213524011
Deaths,Female,Female,All ages,Breast cancer,Rate,2001,15.20752445,15.73456485,14.56620618
Deaths,Both,Both,All ages,Breast cancer,Rate,2001,7.661012784,7.923544033,7.339733785
Deaths,Male,Male,Age-standardized,Breast cancer,Rate,2001,0.329788701,0.349113321,0.30930823
